"SSS","Longitude","Latitude"
"AD1_2011__Cameron 1 4",-92.16366,40.50023
"AD1_2011__Cameron 1 5",-89.3416,39.51112
"AD1_2011__Cameron 1 6",-89.32839,39.52481
"AD1_2011__Cameron 1 7",-88.2025,40.083333
"AD1_2011__Cameron 1 8",-92.6489,43.06555
"AD1_2011__Cameron 1 9",-92.64732,41.32979
"AD1_2011__Cameron 1 10",-91.402,42.66992
"AD1_2011__Cameron 1 11",-83.78448,37.2303
"AD1_2011__Cameron 1 12",-103.6221,44.38871
"AD1_2011__Cameron 1 13",-103.58942,43.66438
"AD1_2011__Cameron 1 14",-101.42668,47.59407
"AD1_2011__Cameron 1 15",-100.8227,47.49606
"AD1_2011__Cameron 1 16",-100.06829,46.01404
"AD1_2011__Cameron 1 17",-99.16946,38.46469
"AD1_2011__Cameron 1 18",-98.51345,34.7842
"AD1_2011__Cameron 1 19",-97.870514,30.18556
"AD1_2011__Cameron 1 20",-97.45812,38.47591
"AD1_2011__Cameron 1 21",-97.45035,30.35093
"AD1_2011__Cameron 1 22",-96.53535,33.9987
"AD1_2011__Cameron 1 23",-95.50159,39.14434
"AD1_2011__Cameron 1 24",-95.104178,29.094994
"AD1_2011__Cameron 1 25",-94.2115,44.27375
"AD1_2011__Cameron 1 26",-94.15895,35.8207
"AD1_2011__Cameron 1 27",-93.68428,36.96193
"AD1_2011__Cameron 1 28",-93.67943,32.52578
"AD1_2011__Cameron 1 29",-93.56777,37.05655
"AD1_2011__Cameron 1 30",-91.98984,38.94897
"AD1_2011__Cameron 1 31",-91.461389,47.94125
"AD1_2011__Cameron 1 32",-91.4277,43.97524
"AD1_2011__Cameron 1 33",-90.74896,43.94267
"AD1_2011__Cameron 1 34",-90.08789,40.25329
"AD1_2011__Cameron 1 35",-89.85842,40.39017
"AD1_2011__Cameron 1 36",-89.85842,40.39017
"AD1_2011__Cameron 1 37",-89.85842,40.39017
"AD1_2011__Cameron 1 38",-89.81106,43.64215
"AD1_2011__Cameron 1 39",-89.80605,43.62648
"AD1_2011__Cameron 1 40",-89.43149,43.04103
"AD1_2011__Cameron 1 41",-89.41856,37.77345
"AD1_2011__Cameron 1 42",-89.357038,41.97828
"AD1_2011__Cameron 1 43",-89.13692,30.42013
"AD1_2011__Cameron 1 44",-88.66714,39.99363
"AD1_2011__Cameron 1 45",-88.66714,39.99363
"AD1_2011__Cameron 1 46",-88.64484,40.00772
"AD1_2011__Cameron 1 47",-88.64484,40.00772
"AD1_2011__Cameron 1 48",-88.59228,37.37934
"AD1_2011__Cameron 1 49",-87.00591,33.04519
"AD1_2011__Cameron 1 50",-84.11588,40.09789
"AD1_2011__Cameron 1 51",-79.928056,36.69
"AD1_2011__Cameron 1 52",-68.66653,44.155752
"AD1_2011__Cameron 1 53",-68.64705,44.410503
"AD1_2011__Cameron 1 54",-68.5192,44.4006
"AD1_2011__Cameron 1 55",-68.350615,44.126801
"AD1_2011__Cameron 1 56",-68.270784,44.667355
"AD1_2011__Cameron 1 57",-88.192242,42.460477
"AD1_2011__Cameron 1 58",-89.43149,43.04103
"AD1_2011__Cameron 1 59",-98.96429,32.09948
"AD1_2011__Cameron 1 60",-98.8093,41.7404
"AD1_2011__Cameron 1 61",-98.5542,41.1255
"AD1_2011__Cameron 1 62",-97.38469,30.34797
"AD1_2011__Cameron 1 63",-97.2653,35.25402
"AD1_2011__Cameron 1 64",-96.79512,40.97433
"AD1_2011__Cameron 1 65",-96.49283,38.68715
"AD1_2011__Cameron 1 66",-95.60114,38.63811
"AD1_2011__Cameron 1 67",-95.39279,41.99105
"AD1_2011__Cameron 1 68",-95.26876,38.75328
"AD1_2011__Cameron 1 69",-95.116798,29.08681
"AD1_2011__Cameron 1 70",-94.71843,30.67105
"AD1_2011__Cameron 1 71",-94.43522,36.10147
"AD1_2011__Cameron 1 72",-94.03598,44.30375
"AD1_2011__Cameron 1 73",-93.02177,32.26892
"AD1_2011__Cameron 1 74",-92.87099,41.4071
"AD1_2011__Cameron 1 75",-92.57161,40.16584
"AD1_2011__Cameron 1 76",-92.51566,38.98974
"AD1_2011__Cameron 1 77",-92.488344,44.557736
"AD1_2011__Cameron 1 78",-91.50724,43.62854
"AD1_2011__Cameron 1 79",-91.49578,34.54717
"AD1_2011__Cameron 1 80",-91.43555,43.76343
"AD1_2011__Cameron 1 81",-90.84694,43.9347
"AD1_2011__Cameron 1 82",-90.823385,38.48037
"AD1_2011__Cameron 1 83",-90.82303,38.48341
"AD1_2011__Cameron 1 84",-90.74902,38.70967
"AD1_2011__Cameron 1 85",-90.636,34.84627
"AD1_2011__Cameron 1 86",-90.49508,42.52891
"AD1_2011__Cameron 1 87",-90.42028,44.02995
"AD1_2011__Cameron 1 88",-90.37707,38.62258
"AD1_2011__Cameron 1 89",-89.89844,39.26545
"AD1_2011__Cameron 1 90",-89.80411,43.6267
"AD1_2011__Cameron 1 91",-89.803093,40.916516
"AD1_2011__Cameron 1 92",-89.80296,40.82507
"AD1_2011__Cameron 1 93",-89.43149,43.04103
"AD1_2011__Cameron 1 94",-89.41856,37.77345
"AD1_2011__Cameron 1 95",-89.357038,41.97828
"AD1_2011__Cameron 1 96",-89.3416,39.51112
"AD1_2011__Cameron 1 97",-89.11745,37.4471
"AD1_2011__Cameron 1 98",-88.762222,37.025278
"AD1_2011__Cameron 1 99",-88.64484,40.00772
"AD1_2011__Cameron 1 100",-88.64165,33.55438
"AD1_2011__Cameron 1 101",-88.29737,39.76056
"AD1_2011__Cameron 1 102",-88.27055,39.93715
"AD1_2011__Cameron 1 103",-88.25199,42.01375
"AD1_2011__Cameron 1 104",-88.11223,30.25479
"AD1_2011__Cameron 1 105",-88.06058,36.01198
"AD1_2011__Cameron 1 106",-87.86253,36.83592
"AD1_2011__Cameron 1 107",-87.06641,39.95995
"AD1_2011__Cameron 1 108",-87.05757,39.94875
"AD1_2011__Cameron 1 109",-86.97015,32.21282
"AD1_2011__Cameron 1 110",-86.85357,41.02274
"AD1_2011__Cameron 1 111",-86.84485,35.91622
"AD1_2011__Cameron 1 112",-86.73048,38.40926
"AD1_2011__Cameron 1 113",-86.64129,31.85426
"AD1_2011__Cameron 1 114",-85.43764,39.06533
"AD1_2011__Cameron 1 115",-85.3885,39.0728
"AD1_2011__Cameron 1 116",-85.12742,34.67863
"AD1_2011__Cameron 1 117",-84.94415,38.16413
"AD1_2011__Cameron 1 118",-84.71028,34.66514
"AD1_2011__Cameron 1 119",-84.31819,35.24102
"AD1_2011__Cameron 1 120",-84.31576,40.89222
"AD1_2011__Cameron 1 121",-84.27237,34.26571
"AD1_2011__Cameron 1 122",-83.93521,35.60898
"AD1_2011__Cameron 1 123",-83.53266,33.96253
"AD1_2011__Cameron 1 124",-83.21989,41.49377
"AD1_2011__Cameron 1 125",-83.1837,36.76313
"AD1_2011__Cameron 1 126",-82.97717,35.92276
"AD1_2011__Cameron 1 127",-82.74692,36.67487
"AD1_2011__Cameron 1 128",-82.36272,33.94193
"AD1_2011__Cameron 1 129",-82.2776,35.74497
"AD1_2011__Cameron 1 130",-81.97922,40.90823
"AD1_2011__Cameron 1 131",-81.93666,35.89348
"AD1_2011__Cameron 1 132",-81.86559,35.95826
"AD1_2011__Cameron 1 133",-81.75544,34.44358
"AD1_2011__Cameron 1 134",-81.14311,40.00154
"AD1_2011__Cameron 1 135",-80.58092,36.72294
"AD1_2011__Cameron 1 136",-80.574271,34.15635
"AD1_2011__Cameron 1 137",-80.3947,36.47038
"AD1_2011__Cameron 1 138",-80.09062,34.72643
"AD1_2011__Cameron 1 139",-80.025,35.043611
"AD1_2011__Cameron 1 140",-79.70235,37.51511
"AD1_2011__Cameron 1 141",-79.55724,35.9806
"AD1_2011__Cameron 1 142",-78.82959,43.2022
"AD1_2011__Cameron 1 143",-78.68094,37.25568
"AD1_2011__Cameron 1 144",-78.02639,41.40279
"AD1_2011__Cameron 1 145",-77.83848,40.76025
"AD1_2011__Cameron 1 146",-76.85107,42.68171
"AD1_2011__Cameron 1 147",-76.83675,41.37778
"AD1_2011__Cameron 1 148",-73.96591,43.777
"AD1_2011__Cameron 1 149",-73.9116,41.60235
"AD1_2011__Cameron 1 150",-73.32829,42.06543
"AD1_2011__Cameron 1 151",-73.12382,40.923923
"AD1_2011__Cameron 1 152",-72.89947,41.76643
"AD1_2011__Cameron 1 153",-72.8616,42.88843
"AD1_2011__Cameron 1 154",-72.83605,40.94435
"AD1_2011__Cameron 1 155",-72.7183,42.24344
"AD1_2011__Cameron 1 156",-72.70551,43.41441
"AD1_2011__Cameron 1 157",-72.48312,41.86087
"AD1_2011__Cameron 1 158",-71.82805,42.679747
"AD1_2011__Cameron 1 159",-71.31905,42.29117
"AD1_2011__Cameron 1 160",-87.80558,42.4253
"AD1_2011__Cameron 1 161",-92.33661,41.33614
"AD1_2011__Cameron 1 162",-100.33306,44.29068
"AD1_2011__Cameron 1 163",-98.64908,47.45722
"AD1_2011__Cameron 1 164",-97.5246,44.37173
"AD1_2011__Cameron 1 165",-97.08081,43.19209
"AD1_2011__Cameron 1 166",-95.75491,44.19908
"AD1_2011__Cameron 1 167",-93.2283,44.21959
"AD1_2011__Cameron 1 168",-92.47369,39.89866
"AD1_2011__Cameron 1 169",-90.81744,38.46823
"AD1_2011__Cameron 1 170",-88.25199,42.01375
"AD1_2011__Cameron 1 171",-88.25199,42.01375
"AD1_2011__Cameron 1 172",-87.0686,39.9602
"AD1_2011__Cameron 1 173",-86.6613,38.404
"AD1_2011__Cameron 1 174",-86.6028,38.4575
"AD1_2011__Cameron 1 175",-86.58348,41.02308
"AD1_2011__Cameron 1 176",-85.43764,39.06533
"AD1_2011__Cameron 1 177",-90.81139,38.47112
"AD1_2011__Cameron 1 178",-96.86378,40.95999
"AD1_2011__Cameron 1 179",-95.87263,40.99976
"AD1_2011__Cameron 2 1",-121.76563,45.69103
"AD1_2011__Cameron 2 2",-110.963,43.7801
"AD1_2011__Cameron 2 3",-122.73063,42.08349
"AD1_2011__Cameron 2 4",-122.73063,42.08349
"AD1_2011__Cameron 2 5",-122.73063,42.08349
"AD1_2011__Cameron 2 6",-106.9599,38.9186
"AD1_2011__Cameron 2 7",-106.9599,38.9186
"AD1_2011__Cameron 2 8",-120.36991,39.57604
"AD1_2011__Cameron 2 9",-122.26211,41.32741
"AD1_2011__Cameron 2 10",-122.26733,41.32861
"AD1_2011__Cameron 2 11",-124.26156,43.27169
"AD1_2011__Cameron 2 12",-121.69052,44.25608
"AD1_2011__Cameron 2 13",-107.5948,44.7603
"AD1_2011__Cameron 2 14",-121.69646,44.24362
"AD1_2011__Cameron 2 15",-116.3048,45.5712
"AD1_2011__Cameron 2 16",-107.7414,44.7595
"AD1_2011__Cameron 2 17",-118.06347,45.15691
"AD1_2011__Cameron 2 18",-120.39332,39.59517
"AD1_2011__Cameron 2 19",-111.2555,45.0618
"AD1_2011__Cameron 2 20",-109.8066,40.8836
"AD1_2011__Cameron 2 21",-117.57936,45.00649
"AD1_2011__Cameron 2 22",-117.57936,45.00649
"AD1_2011__Cameron 2 23",-107.0588,39.9948
"AD1_2011__Cameron 2 24",-121.63603,45.32514
"AD1_2011__Cameron 2 25",-116.18861,44.98977
"AD1_2011__Cameron 2 26",-107.0526,39.0116
"AD1_2011__Cameron 2 27",-122.27846,41.34877
"AD1_2011__Cameron 2 28",-106.1513,39.7184
"AD1_2011__Cameron 2 29",-122.25453,41.32992
"AD1_2011__Cameron 2 30",-109.2155,33.69101
"AD1_2011__Cameron 2 31",-117.2458,46.10825
"AD1_2011__Cameron 2 32",-117.25697,46.11186
"AD1_2011__Cameron 2 33",-107.69428,38.00169
"AD1_2011__Cameron 2 34",-118.3755,47.73174
"AD1_2011__Cameron 2 35",-105.61791,40.36812
"AD1_2011__Cameron 2 36",-123.03194,48.55015
"AD1_2011__Cameron 2 37",-111.6546,37.9648
"AD1_2011__Cameron 2 38",-122.00958,45.36788
"AD1_2011__Cameron 2 39",-116.27901,48.85286
"AD1_2011__Cameron 2 40",-123.3351,48.02908
"AD1_2011__Cameron 2 41",-105.7895,33.3994
"AD1_2011__Cameron 2 42",-107.2109,44.1681
"AD1_2011__Cameron 2 43",-122.74858,41.29979
"AD1_2011__Cameron 2 44",-106.3285,34.7689
"AD1_2011__Cameron 2 45",-121.97182,48.5272
"AD1_2011__Cameron 2 46",-121.0843,48.48593
"AD1_2011__Cameron 2 47",-120.44181,47.63764
"AD1_2011__Cameron 2 48",-122.30127,42.90313
"AD1_2011__Cameron 2 49",-115.50135,41.57888
"AD1_2011__Cameron 2 50",-111.26383,44.75118
"AD1_2011__Cameron 2 51",-111.5721,40.6148
"AD1_2011__Cameron 2 52",-117.87672,46.09337
"AD1_2011__Cameron 2 53",-113.34954,41.94909
"AD1_2011__Cameron 2 54",-113.34954,41.94909
"AD1_2011__Cameron 2 55",-105.7836,32.878
"AD1_2011__Cameron 2 56",-105.7304,32.9883
"AD1_2011__Cameron 2 57",-105.7577,32.9229
"AD1_2011__Cameron 2 58",-110.62844,45.88314
"AD1_2011__Cameron 2 59",-114.24847,46.06763
"AD1_2011__Cameron 2 60",-117.51675,45.00633
"AD1_2011__Cameron 2 61",-106.94241,44.31898
"AD1_2011__Cameron 2 62",-122.23879,43.67344
"AD1_2011__Cameron 2 63",-111.7241,37.9737
"AD1_2011__Cameron 2 64",-105.98926,38.83969
"AD1_2011__Cameron 2 65",-111.6059,37.9794
"AD1_2011__Cameron 2 66",-123.00058,48.62174
"AD1_2011__Cameron 2 67",-123.10229,46.96064
"AD1_2011__Cameron 2 68",-122.14285,43.13683
"AD1_2011__Cameron 2 69",-105.48759,40.39179
"AD1_2011__Cameron 2 70",-120.8037,48.58761
"AD1_2011__Cameron 2 71",-105.5595,39.94036
"AD1_2011__Cameron 2 72",-111.6924,37.9344
"AD1_2011__Cameron 2 73",-113.87173,48.61515
"AD1_2011__Cameron 2 74",-108.81688,42.74415
"AD1_2011__Cameron 2 75",-105.00698,42.4831
"AD1_2011__Cameron 2 76",-122.10821,46.53815
"AD1_2011__Cameron 2 77",-120.83583,48.62165
"AD1_2011__Cameron 2 78",-122.6074,42.27179
"AD1_2011__Cameron 2 79",-111.5507,40.6084
"AD1_2011__Cameron 2 80",-111.537,40.6099
"AD1_2011__Cameron 2 81",-111.555,40.6065
"AD1_2011__Cameron 2 82",-111.555,40.6065
"AD1_2011__Cameron 2 83",-116.70358,48.29945
"AD1_2011__Cameron 2 84",-110.89222,44.64296
"AD1_2011__Cameron 2 85",-111.45519,44.30858
"AD1_2011__Cameron 2 86",-120.6636,48.7247
"AD1_2011__Cameron 2 87",-117.56119,47.63734
"AD1_2011__Cameron 2 88",-111.259,44.7438
"AD1_2011__Cameron 2 89",-110.8019,38.0861
"AD1_2011__Cameron 2 90",-110.8034,38.0769
"AD1_2011__Cameron 2 91",-110.7864,38.0883
"AD1_2011__Cameron 2 92",-110.7811,38.1013
"AD1_2011__Cameron 2 93",-110.8185,38.0657
"AD1_2011__Cameron 2 94",-118.02528,45.65833
"AD1_2011__Cameron 2 95",-115.44721,40.66422
"AD1_2011__Cameron 2 96",-115.44721,40.66422
"AD1_2011__Cameron 2 97",-115.44721,40.66422
"AD1_2011__Cameron 2 98",-115.37538,40.60437
"AD1_2011__Cameron 2 99",-115.36742,40.6252
"AD1_2011__Cameron 2 100",-122.89218,48.51715
"AD1_2011__Cameron 2 101",-113.98406,48.30446
"AD1_2011__Cameron 2 102",-104.10657,44.13633
"AD1_2011__Cameron 2 103",-121.49251,47.86216
"AD1_2011__Cameron 2 104",-123.50289,41.96575
"AD1_2011__Cameron 2 105",-123.50289,41.96575
"AD1_2011__Cameron 2 106",-115.47797,41.79013
"AD1_2011__Cameron 2 107",-115.4893,41.79484
"AD1_2011__Cameron 2 108",-105.7356,33.4609
"AD1_2011__Cameron 2 109",-122.21477,42.38925
"AD1_2011__Cameron 2 110",-122.21477,42.38925
"AD1_2011__Cameron 2 111",-123.58508,42.26207
"AD1_2011__Cameron 2 112",-120.349,42.1836
"AD1_2011__Cameron 2 113",-118.0876,45.7788
"AD1_2011__Cameron 2 114",-118.08175,45.77617
"AD1_2011__Cameron 2 115",-121.56048,40.87766
"AD1_2011__Cameron 2 116",-122.18837,43.3194
"AD1_2011__Cameron 2 117",-123.08805,47.4775
"AD1_2011__Cameron 2 118",-123.14733,48.51947
"AD1_2011__Cameron 2 119",-107.75322,44.76362
"AD1_2011__Cameron 2 120",-114.52659,46.70816
"AD1_2011__Cameron 2 121",-122.92571,47.05577
"AD1_2011__Cameron 2 122",-113.95238,45.69219
"AD1_2011__Cameron 2 123",-119.90317,48.39298
"AD1_2011__Cameron 2 124",-115.01229,48.02376
"AD1_2011__Cameron 2 125",-106.3549,34.666
"AD1_2011__Cameron 2 126",-104.88625,38.79776
"AD1_2011__Cameron 2 127",-116.15892,45.00276
"AD1_2011__Cameron 2 128",-122.23874,43.67347
"AD1_2011__Cameron 2 129",-106.15729,41.32129
"AD1_2011__Cameron 2 130",-107.90035,44.80227
"AD1_2011__Cameron 2 131",-110.56695,45.31757
"AD1_2011__Cameron 2 132",-110.53631,45.2879
"AD1_2011__Cameron 2 133",-121.65996,45.32592
"AD1_2011__Cameron 2 134",-107.4396,44.7763
"AD1_2011__Cameron 2 135",-123.81525,46.36125
"AD1_2011__Cameron 2 136",-105.51353,40.02302
"AD1_2011__Cameron 2 137",-105.25665,38.30141
"AD1_2011__Cameron 2 138",-105.17249,39.37745
"AD1_2011__Cameron 2 139",-113.44881,41.96012
"AD1_2011__Cameron 2 140",-107.68045,38.0395
"AD1_2011__Cameron 2 141",-115.88476,41.72003
"AD1_2011__Cameron 2 142",-111.5242,40.6065
"AD1_2011__Cameron 2 143",-105.10474,39.08366
"AD1_2011__Cameron 2 144",-111.6686,37.9049
"AD1_2011__Cameron 2 145",-122.01797,42.85447
"AD1_2011__Cameron 2 146",-113.43752,45.83865
"AD1_2011__Cameron 2 147",-111.6912,37.9313
"AD1_2011__Cameron 2 148",-107.2138,44.16488
"AD1_2011__Cameron 2 149",-115.47589,40.69176
"AD1_2011__Cameron 2 150",-111.496,40.6619
"AD1_2011__Cameron 2 151",-117.17,46.73
"AD1_2011__Cameron 2 152",-121.74509,47.16485
"AD1_2011__Cameron 2 153",-120.73407,48.51906
"AD1_2011__Cameron 2 154",-117.43202,44.96838
"AD1_2011__Cameron 2 155",-110.578,44.35918
"AD1_2011__Cameron 2 156",-105.7636,33.4605
"AD1_2011__Cameron 2 157",-105.15589,39.15588
"AD1_2011__Cameron 2 158",-115.3824,40.5983
"AD1_2011__Cameron 2 159",-106.41233,41.32207
"AD1_2011__Cameron 2 160",-107.5229,33.8786
"AD1_2011__Cameron 2 161",-113.31967,41.95429
"AD1_2011__Cameron 2 162",-122.55806,46.52201
"AD1_2011__Cameron 2 163",-110.67823,46.85804
"AD1_2011__Cameron 2 164",-120.54421,48.59934
"AD1_2011__Cameron 2 165",-108.83656,42.73656
"AD1_2011__Cameron 2 166",-121.77001,45.30253
"AD1_2011__Cameron 2 167",-123.32477,47.35185
"AD1_2011__Cameron 2 168",-123.3113,47.387
"AD1_2011__Cameron 2 169",-117.24027,46.82963
"AD1_2011__Cameron 2 170",-117.24027,46.82963
"AD1_2011__Cameron 2 171",-106.18425,41.34644
"AD1_2011__Cameron 2 172",-111.0527,39.8938
"AD1_2011__Cameron 2 173",-106.9864,44.2413
"AD1_2011__Cameron 2 174",-109.9965,40.8429
"AD1_2011__Cameron 2 175",-121.08798,47.74601
"AD1_2011__Cameron 2 176",-107.4761,38.32304
"AD1_2011__Cameron 2 177",-107.37811,44.06658
"AD1_2011__Cameron 2 178",-111.7195,37.9638
"AD1_2011__Cameron 2 179",-104.58529,43.75231
"AD1_2011__Cameron 2 180",-123.422,45.61957
"AD1_2011__Cameron 2 181",-111.0338,39.9302
"AD1_2011__Cameron 2 182",-111.64246,41.89436
"AD1_2011__Cameron 2 183",-111.64016,41.90102
"AD1_2011__Cameron 2 184",-123.12021,40.81017
"AD1_2011__Cameron 2 185",-112.2575,37.5913
"AD1_2011__Cameron 2 186",-122.97676,48.64107
"AD1_2011__Cameron 2 187",-105.32037,41.91245
"AD1_2011__Cameron 2 188",-106.5014,35.8783
"AD1_2011__Cameron 2 189",-106.5408,35.9749
"AD1_2011__Cameron 2 190",-106.5228,35.9747
"AD1_2011__Cameron 2 191",-106.4813,35.9578
"AD1_2011__Cameron 2 192",-117.2947,45.69974
"AD1_2011__Cameron 2 193",-117.29303,45.70638
"AD1_2011__Cameron 2 194",-117.29992,45.33339
"AD1_2011__Cameron 2 195",-105.7651,32.8288
"AD1_2011__Cameron 2 196",-123.42516,47.94269
"AD1_2011__Cameron 2 197",-117.37771,46.63453
"AD1_2011__Cameron 2 198",-123.41248,48.09788
"AD1_2011__Cameron 2 199",-122.9149,48.52285
"AD1_2011__Cameron 2 200",-121.56048,40.87766
"AD1_2011__Cameron 2 201",-123.14064,48.50639
"AD1_2011__Cameron 2 202",-121.38967,46.63835
"AD1_2011__Cameron 2 203",-105.73381,40.43041
"AD1_2011__Connop 1 1",0.573042,51.54278
"AD1_2011__Connop 1 2",0.584961,51.542588
"AD1_2011__Connop 1 3",0.546513,51.521095
"AD1_2011__Connop 1 4",0.526201,51.523501
"AD1_2011__Connop 1 5",0.500451,51.548246
"AD1_2011__Power 1 1",-7.52261322329,52.3796649582
"AD1_2011__Power 1 2",-7.58330384731,52.3874536355
"AD1_2011__Power 1 3",-7.25792017323,52.2428859161
"AD1_2011__Power 1 4",-7.249546421,52.240163336
"AD1_2011__Power 1 5",-7.24189416599,53.5474940134
"AD1_2011__Power 1 6",-7.21661924577,53.5507731562
"AD1_2011__Power 1 7",-7.03386047446,52.9123109671
"AD1_2011__Power 1 8",-7.03355912664,52.8904409565
"AD1_2011__Power 1 9",-7.6739892039,52.4789786167
"AD1_2011__Power 1 10",-7.67470214097,52.4701361529
"AD1_2011__Power 1 11",-7.38978029072,53.49004249
"AD1_2011__Power 1 12",-7.39615542165,53.5249974007
"AD1_2011__Power 1 13",-7.80643751797,53.0597974836
"AD1_2011__Power 1 14",-7.75007654038,53.070171803
"AD1_2011__Power 1 15",-8.60310302752,52.5330587
"AD1_2011__Power 1 16",-8.6145696262,52.5383027548
"AD1_2011__Power 1 17",-8.55409858212,52.533307336
"AD1_2011__Power 1 18",-8.50699938973,52.5109042041
"AD1_2011__Power 1 19",-8.7042741072,51.8308233168
"AD1_2011__Power 1 20",-8.70449675721,51.8218505899
"AD1_2011__Richards 1 1",-79.24716,43.113498
"AD1_2011__Richards 1 2",-79.246345,43.112057
"AD1_2011__Richards 1 3",-79.244885,43.113059
"AD1_2011__Richards 1 4",-79.238627,43.125029
"AD1_2011__Richards 1 5",-79.239571,43.120299
"AD1_2011__Richards 1 6",-79.231396,43.126783
"AD1_2011__Richards 2 1",-79.24716,43.113498
"AD1_2011__Richards 2 2",-79.246345,43.112057
"AD1_2011__Richards 2 3",-79.244885,43.113059
"AD1_2011__Richards 2 4",-79.238627,43.125029
"AD1_2011__Richards 2 5",-79.239571,43.120299
"AD1_2011__Richards 2 6",-79.231396,43.126783
"AD1_2011__Richards 3 1",-79.24716,43.113498
"AD1_2011__Richards 3 2",-79.246345,43.112057
"AD1_2011__Richards 3 3",-79.244885,43.113059
"AD1_2011__Richards 3 4",-79.238627,43.125029
"AD1_2011__Richards 3 5",-79.239571,43.120299
"AD1_2011__Richards 3 6",-79.231396,43.126783
"AD1_2011__Samnegard 1 1",13.1219874198,55.6861193326
"AD1_2011__Samnegard 1 2",13.0993149715,55.4385183852
"AD1_2011__Samnegard 1 3",13.3388742361,55.3986786761
"AD1_2011__Samnegard 1 4",14.0477515003,55.4333708291
"AD1_2011__Samnegard 1 5",13.2366892798,55.755962536
"AD1_2011__Samnegard 1 6",13.2440418882,55.6438034135
"AD1_2011__Samnegard 1 7",13.6901437203,55.4726281561
"AD1_2011__Samnegard 1 8",13.9646234835,55.5219848164
"AD1_2011__Samnegard 1 9",14.0062187103,55.4776851255
"AD1_2011__Tonietto 1 1",-87.6424861111,41.8853611111
"AD1_2011__Tonietto 1 2",-87.6349583333,41.9264138889
"AD1_2011__Tonietto 1 3",-87.6016777778,41.7910611111
"AD1_2011__Tonietto 1 4",-87.8183527778,42.0994916667
"AD1_2011__Tonietto 1 5",-87.6849888889,42.0492222222
"AD1_2011__Tonietto 1 6",-87.6276305556,41.884775
"AD1_2011__Tonietto 1 7",-87.6364777778,41.9284138889
"AD1_2011__Tonietto 1 8",-87.7019333333,41.9066416667
"AD1_2011__Tonietto 1 9",-87.7156916667,41.8827
"AD1_2011__Tonietto 1 10",-87.614075,41.8582416667
"AD1_2011__Tonietto 1 11",-87.6218222222,41.8814194444
"AD1_2011__Tonietto 1 12",-87.6334,41.9635083333
"AD1_2011__Tonietto 1 13",-87.8676333333,42.2323416667
"AD1_2011__Tonietto 1 14",-87.8369194444,42.4003611111
"AD1_2011__Tonietto 1 15",-88.1447583333,41.3482388889
"AD1_2011__Tonietto 1 16",-87.8592694444,41.9248805556
"AD1_2011__Tonietto 1 17",-87.8182944444,42.100425
"AD1_2011__Tonietto 1 18",-87.7867638889,42.1412027778
"AD1_2012__MudriStojnic 1 1",19.7191944444,45.0487972222
"AD1_2012__MudriStojnic 1 2",19.8321527778,45.3383527778
"AD1_2012__MudriStojnic 1 3",20.0682,45.2084888889
"AD1_2012__MudriStojnic 1 4",20.0725083333,45.3484
"AD1_2012__MudriStojnic 1 5",19.7023583333,45.0733638889
"AD1_2012__MudriStojnic 1 6",19.8359722222,45.078625
"AD1_2012__MudriStojnic 1 7",19.9445166667,45.1220111111
"AD1_2012__MudriStojnic 1 8",20.0286722222,45.1507527778
"AD1_2012__MudriStojnic 1 9",20.18165,45.2347944444
"AD1_2012__MudriStojnic 1 10",20.039075,45.2155194444
"AD1_2012__MudriStojnic 1 11",20.12055,45.2716555556
"AD1_2012__MudriStojnic 1 12",19.6772805556,45.0940305556
"AD1_2012__MudriStojnic 1 13",19.8951583333,45.1225722222
"AD1_2012__MudriStojnic 1 14",19.9152333333,45.1055916667
"AD1_2012__MudriStojnic 1 15",19.766475,45.0859722222
"AD1_2012__MudriStojnic 1 16",19.9785583333,45.285725
"AD1_2012__Osgathorpe 1 1",-2.79237030037,51.2527286082
"AD1_2012__Osgathorpe 1 2",-2.79087583282,51.249141827
"AD1_2012__Osgathorpe 1 3",-2.79089125653,51.2500409449
"AD1_2012__Osgathorpe 1 4",-2.78932003819,51.2419585469
"AD1_2012__Osgathorpe 1 5",-2.78799515101,51.2482620322
"AD1_2012__Osgathorpe 1 6",-2.78816423223,51.2581523296
"AD1_2012__Osgathorpe 1 7",-2.78522176795,51.2536759989
"AD1_2012__Osgathorpe 1 8",-2.78548224633,51.2689609926
"AD1_2012__Osgathorpe 1 9",-2.7854975757,51.2698601086
"AD1_2012__Osgathorpe 1 10",-2.78551290587,51.2707592245
"AD1_2012__Osgathorpe 1 11",-2.7837583945,51.2518873631
"AD1_2012__Osgathorpe 1 12",-2.78924310297,51.2374629481
"AD1_2012__Osgathorpe 1 13",-2.78939699327,51.2464541422
"AD1_2012__Osgathorpe 1 14",-2.78955096298,51.2554453221
"AD1_2012__Osgathorpe 1 15",-2.78246300441,51.2599890158
"AD1_2012__Osgathorpe 1 16",-2.77926259545,51.2402274905
"AD1_2012__Osgathorpe 1 17",-2.7782095585,51.2627150272
"AD1_2012__Osgathorpe 1 18",-2.7749201197,51.2375586513
"AD1_2012__Osgathorpe 1 19",-2.76662521526,51.2555977034
"AD1_2012__Osgathorpe 1 20",-2.76664016951,51.2564968255
"AD1_2012__Osgathorpe 1 21",-2.76367010876,51.2502216964
"AD1_2012__Osgathorpe 1 22",-2.7607453646,51.2466438567
